head,relation,tail
C0156385,parent-child,C0023531
C0751265,parent-child,C0037785
C0153379,parent-child,C0345590
C0153379,parent-child,C0153381
C0153379,parent-child,C0751255
C0158360,parent-child,C0406571
C0153406,parent-child,C0153382
C0153406,parent-child,C0002312
C0153406,parent-child,C0024228
C0730278,parent-child,C0004606
C0025534,parent-child,C0025521
C0153384,parent-child,C0751560
C0334245,parent-child,C0007099
C0600452,parent-child,C4021780
C1112746,parent-child,C0345904
C1112746,parent-child,C0740372
C0154069,parent-child,C0595989
C0154069,parent-child,C0007099
C0267095,parent-child,C0023531
C0267095,parent-child,C0014852
C0685941,parent-child,C0346627
C0685941,parent-child,C0007099
C0685941,parent-child,C0151544
C0740372,parent-child,C0024299
C0740372,parent-child,C0751075
C0747273,parent-child,C0030581
C0747273,parent-child,C0496763
C0156369,parent-child,C0042131
C0156369,parent-child,C0032584
C0269194,parent-child,C0007867
C0269194,parent-child,C0023531
C0154091,parent-child,C0007099
C0154091,parent-child,C1332559
C0154091,parent-child,C1336089
C1333965,parent-child,C0016045
C1333965,parent-child,C1266119
C1333965,parent-child,C1848587
C0154059,parent-child,C0007099
C0154059,parent-child,C0152018
C1263889,parent-child,C1263885
C0686237,parent-child,C0007099
C0686237,parent-child,C2960452
C0854331,parent-child,C0019348
C0854331,parent-child,C0037278
C0432581,parent-child,C0153364
C0752352,parent-child,C0027868
C0345908,parent-child,C0007099
C0345908,parent-child,C0279000
C0154060,parent-child,C0699791
C0154060,parent-child,C0007099
C0030781,parent-child,C0400923
C0155179,parent-child,C0155176
C0153375,parent-child,C0153381
C0153375,parent-child,C0030215
C0001906,parent-child,C0037354
C1848587,parent-child,C0014132
C1848587,parent-child,C0854196
C1848587,parent-child,C4021780
C1333968,parent-child,C0347524
C1333968,parent-child,C1848587
C1333968,parent-child,C0023267
C0153360,parent-child,C0038558
C0153360,parent-child,C1334549
C0154062,parent-child,C0685941
C0154062,parent-child,C0007113
C1333967,parent-child,C0334121
C1333967,parent-child,C1848587
C0153374,parent-child,C0153381
C0730285,parent-child,C0011884
C0014858,parent-child,C0014852
C0037822,parent-child,C0009460
C3887547,parent-child,C0037315
C3887547,parent-child,C0039082
C0686172,parent-child,C1378703
C0686172,parent-child,C0007099
C0153400,parent-child,C0153398
C5886841,parent-child,C0241775
C0019880,parent-child,C5680126
C0019880,parent-child,C5886841
C0154246,parent-child,C5886841
C0598608,parent-child,C0019880
C0033117,parent-child,C0242350
C0033117,parent-child,C0085096
C0155286,parent-child,C1290855
C0155286,parent-child,C0026848
C0155286,parent-child,C1533847
C0023760,parent-child,C1290011
C0023760,parent-child,C0026636
C0346611,parent-child,C0153500
C0346611,parent-child,C0036210
C0346611,parent-child,C1290402
C0029182,parent-child,C1290855
C1096349,parent-child,C0153500
C1096349,parent-child,C0027830
C1096349,parent-child,C0751428
C0034888,parent-child,C0034882
C0026414,parent-child,C0018889
C0345630,parent-child,C0339820
C0345630,parent-child,C0035244
C0345630,parent-child,C0018671
C0008681,parent-child,C0015029
C0008681,parent-child,C0149516
C0036454,parent-child,C0015397
C0152186,parent-child,C0030482
C0152078,parent-child,C0042131
C0338585,parent-child,C0007273
C0158316,parent-child,C0242490
C0155880,parent-child,C0004096
C0038218,parent-child,C0004096
C0042588,parent-child,C0029191
C0085270,parent-child,C0027121
C0085270,parent-child,C0155261
C0015300,parent-child,C0015397
C0265301,parent-child,C0039082
C0152138,parent-child,C0022073
C0022073,parent-child,C0271100
C0022073,parent-child,C0022081
C0153212,parent-child,C0153213
C0153212,parent-child,C0154911
C0339320,parent-child,C0022073
C0001327,parent-child,C0001314
C0149881,parent-child,C0014534
C0149881,parent-child,C0029191
C0014534,parent-child,C1290884
C0014534,parent-child,C0236099
C0011848,parent-child,C0022658
C0155877,parent-child,C0004096
C0155877,parent-child,C1504369
C0005741,parent-child,C1290884
C0005741,parent-child,C0015423
C1516427,parent-child,C0153997
C1516427,parent-child,C0030354
C1336900,parent-child,C0153997
C1336900,parent-child,C0205874
C0153575,parent-child,C0153579
C0729584,parent-child,C0025289
C0729584,parent-child,C4759823
C0154747,parent-child,C0235880
C0155173,parent-child,C0005741
C0155517,parent-child,C0494559
C0034068,parent-child,C1540912
C0263662,parent-child,C5681635
C0263662,parent-child,C1540912
C0023510,parent-child,C0018939
C0023510,parent-child,C0021053
C1305934,parent-child,C1290011
C1305934,parent-child,C0006145
C0155806,parent-child,C0015029
C0155806,parent-child,C0001314
C0152600,parent-child,C0032326
C3898068,parent-child,C0026764
C0278620,parent-child,C1959632
C0278620,parent-child,C1335724
C3898125,parent-child,C0026764
C1519001,parent-child,C0027809
C0027438,parent-child,C0264221
C0027438,parent-child,C0031345
C0006267,parent-child,C0019247
C0006267,parent-child,C0024117
C0006267,parent-child,C0006261
C0276682,parent-child,C0006840
C0162301,parent-child,C0156264
C1333467,parent-child,C0153942
C1333467,parent-child,C0205874
C0156264,parent-child,C0451641
C0022790,parent-child,C0206696
C0022790,parent-child,C0948216
C0022790,parent-child,C1384494
C0015645,parent-child,C0026857
C0015645,parent-child,C1290884
C0432528,parent-child,C0015645
C0238114,parent-child,C0153942
C0238114,parent-child,C0023267
C0149756,parent-child,C0015645
C1304514,parent-child,C0015645
C0238124,parent-child,C0015645
C0432529,parent-child,C0410005
C1333463,parent-child,C0027830
C1333463,parent-child,C0014859
C0232867,parent-child,C0022658
C0268799,parent-child,C3887499
C0156259,parent-child,C0022658
C0038362,parent-child,C1290071
C0038362,parent-child,C0333355
C0028738,parent-child,C0028850
C0023532,parent-child,C1290071
C0023532,parent-child,C0023531
C0038363,parent-child,C2937365
C0000832,parent-child,C0032045
C0038367,parent-child,C0038362
C0034067,parent-child,C0024117
C0155691,parent-child,C0155686
C0153214,parent-child,C0153213
C0153214,parent-child,C0729777
C0153214,parent-child,C0037278
C0153213,parent-child,C0018081
C0029076,parent-child,C5779547
C0039520,parent-child,C0729734
C0039520,parent-child,C0022408
C0039520,parent-child,C0039503
C0155152,parent-child,C0009763
C0039503,parent-child,C0027121
C0039503,parent-child,C0151936
C0154775,parent-child,C0015397
C0042904,parent-child,C0259800
C0155419,parent-child,C0395863
C0395863,parent-child,C0271432
C0271468,parent-child,C0271428
C0264221,parent-child,C0035204
C0549613,parent-child,C0267792
C0155795,parent-child,C0042345
C0349693,parent-child,C0022408
C1337035,parent-child,C0008325
C0206146,parent-child,C0027051
C0158991,parent-child,C0221028
C0153552,parent-child,C0007104
C0154891,parent-child,C0344297
C2004461,parent-child,C0021831
C0158362,parent-child,C0027121
C0002983,parent-child,C0344297
C0002983,parent-child,C0002982
C0002983,parent-child,C5680568
C0154893,parent-child,C0344297
C0154777,parent-child,C0015397
C0154777,parent-child,C0027746
C0344297,parent-child,C0154777
C0344297,parent-child,C3898144
C0344297,parent-child,C4025836
C0154892,parent-child,C0344297
C0154898,parent-child,C0008525
C0154898,parent-child,C1536451
C0339427,parent-child,C1536451
C0020490,parent-child,C0034951
C0034951,parent-child,C0015397
C0155336,parent-child,C0014877
C0155501,parent-child,C0042594
C0152115,parent-child,C0026650
C0271086,parent-child,C0339436
C0699848,parent-child,C4551557
C0699848,parent-child,C0024523
C0002170,parent-child,C0265991
C0026267,parent-child,C0026265
C0152205,parent-child,C0014877
C1861783,parent-child,C0039082
C1861783,parent-child,C0263976
C1861783,parent-child,C0852949
C1861783,parent-child,C0152097
C0085690,parent-child,C0036502
C0085690,parent-child,C0019917
C0155069,parent-child,C0010043
C0156300,parent-child,C1720771
C1720771,parent-child,C0236099
C0011757,parent-child,C0037785
C0155240,parent-child,C0001261
C0155240,parent-child,C0015403
C0272394,parent-child,C4021976
C0155267,parent-child,C0029182
C0023483,parent-child,C0023449
C0031111,parent-child,C0005940
C0031111,parent-child,C1290884
C0162482,parent-child,C0042131
C0018528,parent-child,C1510472
C0269032,parent-child,C0242172
C0085179,parent-child,C1540912
C0271333,parent-child,C0153626
C1335131,parent-child,C0153626
C1335131,parent-child,C1261473
C0020615,parent-child,C1257958
C1334633,parent-child,C0079731
C0699791,parent-child,C0151544
C0699791,parent-child,C0024623
C1836230,parent-child,C3714976
C1846492,parent-child,C0024299
C1846492,parent-child,C2363744
C1412014,parent-child,C1527349
C1412014,parent-child,C0853879
C0936223,parent-child,C0600139
C0007130,parent-child,C0334368
C0007130,parent-child,C0001418
C1959632,parent-child,C1334633
C1136085,parent-child,C0018939
C0206685,parent-child,C0001418
C0023449,parent-child,C0023448
C1135345,parent-child,C0026848
C0001418,parent-child,C0205854
C0001418,parent-child,C0007097
C0010606,parent-child,C0001418
C0001430,parent-child,C1368683
C0279557,parent-child,C4509816
C0279557,parent-child,C0206623
C4551683,parent-child,C0334415
C4551683,parent-child,C0596046
C0020981,parent-child,C5551485
C0004096,parent-child,C0006261
C0011615,parent-child,C0020517
C0011615,parent-child,C3875321
C0004238,parent-child,C0003811
C3553794,parent-child,C2751812
C3553794,parent-child,C0021364
C3642347,parent-child,C4722518
C3642347,parent-child,C1412014
C0699885,parent-child,C0005684
C0699885,parent-child,C0007097
C0005695,parent-child,C0005686
C0005695,parent-child,C0042076
C0858252,parent-child,C0678222
C0858252,parent-child,C0001418
C0678222,parent-child,C0006142
C0678222,parent-child,C0007097
C0007120,parent-child,C0152013
C0006826,parent-child,C0027651
C0007097,parent-child,C1368683
C0007097,parent-child,C0006826
C0878544,parent-child,C0018799
C0007222,parent-child,C4706507
C0220621,parent-child,C0349680
C0220621,parent-child,C1332977
C0008441,parent-child,C0684516
C0008441,parent-child,C0852519
C0024117,parent-child,C0001883
C0024117,parent-child,C4025678
C0206681,parent-child,C0001418
C0279702,parent-child,C0206681
C0279702,parent-child,C0154835
C0334488,parent-child,C0346251
C0334488,parent-child,C0206651
C0279639,parent-child,C0338106
C0279639,parent-child,C0007130
C1319315,parent-child,C0009402
C1319315,parent-child,C0001418
C0018802,parent-child,C0018801
C1956346,parent-child,C0018799
C1956346,parent-child,C0852949
C0862878,parent-child,C1704327
C0862878,parent-child,C3163843
C0011849,parent-child,C0271633
C0011849,parent-child,C1257958
C0011881,parent-child,C0025517
C0011881,parent-child,C1561643
C1258104,parent-child,C0036421
C0021831,parent-child,C4023588
C0007124,parent-child,C0154084
C0007124,parent-child,C1527349
C0007124,parent-child,C0334276
C0007124,parent-child,C1334631
C1569637,parent-child,C0699889
C1569637,parent-child,C0001418
C0014544,parent-child,C0006111
C0015934,parent-child,C0032045
C0016048,parent-child,C0206643
C0017075,parent-child,C0751428
C0017075,parent-child,C1334953
C0017075,parent-child,C3887678
C0017075,parent-child,C0750946
C0017075,parent-child,C1332356
C0017075,parent-child,C0474844
C0206718,parent-child,C1334953
C0278701,parent-child,C0699791
C0278701,parent-child,C0001418
C0279633,parent-child,C0334279
C0279633,parent-child,C0346627
C0279633,parent-child,C0278701
C0178829,parent-child,C5681008
C0205851,parent-child,C0027651
C0020538,parent-child,C0852949
C0021053,parent-child,C4706507
C0021359,parent-child,C0178829
C5848150,parent-child,C1337011
C0431375,parent-child,C0007820
C1334277,parent-child,C5441546
C1334277,parent-child,C1412014
C0279565,parent-child,C0206692
C0279565,parent-child,C0853879
C0022104,parent-child,C0039082
C0022104,parent-child,C0021831
C0022116,parent-child,C0042373
C0036220,parent-child,C1512508
C0036220,parent-child,C0018923
C0036220,parent-child,C5680371
C1265996,parent-child,C0206704
C1265996,parent-child,C0206695
C0023269,parent-child,C4551687
C0023269,parent-child,C5679941
C0023418,parent-child,C0282609
C0023418,parent-child,C0376544
C0152013,parent-child,C0007131
C0152013,parent-child,C0001418
C0024299,parent-child,C5680515
C0024299,parent-child,C0598798
C0860580,parent-child,C1412014
C0025500,parent-child,C3714739
C0025517,parent-child,C0431991
C1334801,parent-child,C0039101
C0027051,parent-child,C3241958
C0027765,parent-child,C4706507
C0027819,parent-child,C1334953
C0206700,parent-child,C0001420
C0206700,parent-child,C0010631
C0206700,parent-child,C0334357
C0043167,parent-child,C0035204
C0043167,parent-child,C0006015
C0010701,parent-child,C0206649
C0032914,parent-child,C4551893
C0007112,parent-child,C0600139
C0007112,parent-child,C0001418
C0033860,parent-child,C0021053
C0033860,parent-child,C3875321
C0004936,parent-child,C0006111
C0007134,parent-child,C1378703
C0007134,parent-child,C0001418
C0035204,parent-child,C4706507
C1261473,parent-child,C0006826
C1175175,parent-child,C0035204
C1175175,parent-child,C5679646
C0206696,parent-child,C0001418
C0037274,parent-child,C1290011
C0018922,parent-child,C0476144
C0149782,parent-child,C0684249
C0038454,parent-child,C0007820
C0038525,parent-child,C3898144
C0038525,parent-child,C0006111
C0036421,parent-child,C0011644
C0036421,parent-child,C0035204
C0036421,parent-child,C5680885
C0036421,parent-child,C3553831
C0009324,parent-child,C0009319
C0855073,parent-child,C0345906
C1335913,parent-child,C1261473
C0023798,parent-child,C0346118
C0019693,parent-child,C0079680
C0019693,parent-child,C0036918
C0033141,parent-child,C0878544
C0812413,parent-child,C0153494
C0812413,parent-child,C0345967
C0812413,parent-child,C1377913
C0032269,parent-child,C0038395
C0023788,parent-child,C0021831
C0023788,parent-child,C0597039
C0023788,parent-child,C0026650
C0483368,parent-child,C0085399
C0483368,parent-child,C0023510
C0003175,parent-child,C0268556
C0003175,parent-child,C0085389
C0023343,parent-child,C0026918
C0023343,parent-child,C0268556
C0023343,parent-child,C4225340
C0023346,parent-child,C0023343
C0023351,parent-child,C0023343
C0023348,parent-child,C0023343
C0007570,parent-child,C0019247
C0007570,parent-child,C0341268
C0007570,parent-child,C1859964
C0007570,parent-child,C0024523
C0302592,parent-child,C4048328
C0302592,parent-child,C2960452
C0014175,parent-child,C0151622
C0024530,parent-child,C0220993
C0024530,parent-child,C0221016
C0024530,parent-child,C1640363
C0024530,parent-child,C4021780
C0684249,parent-child,C0242379
C0684249,parent-child,C0007097
C0028756,parent-child,C0028754
C4721610,parent-child,C0346161
C4551993,parent-child,C0270763
C0038436,parent-child,C0027932
C0011860,parent-child,C0011849
C0014130,parent-child,C4706507
C4021780,parent-child,C0267792
C4021780,parent-child,C0014130
C0023890,parent-child,C4021780
C0014070,parent-child,C4021765
C0014070,parent-child,C1290884
C0598798,parent-child,C0376544
C0600139,parent-child,C0376358
C0600139,parent-child,C0007097
C0003486,parent-child,C0003493
C0016057,parent-child,C0206643
C0016057,parent-child,C4551687
C0086692,parent-child,C0027651
C0029440,parent-child,C0684516
C0016045,parent-child,C0206643
C1334640,parent-child,C1336554
C2939461,parent-child,C0376544
C0263661,parent-child,C0026857
C0022602,parent-child,C5817154
C0022602,parent-child,C0037286
C0745176,parent-child,C0020649
C0745176,parent-child,C0001314
C2931225,parent-child,C0271633
C2931225,parent-child,C0021053
C1839163,parent-child,C0271633
C1839163,parent-child,C0021053
C0206709,parent-child,C0010633
C0346169,parent-child,C0010633
C0346169,parent-child,C0004997
C0346169,parent-child,C0334232
C0346169,parent-child,C0341823
C1335302,parent-child,C0281361
C1334149,parent-child,C0036220
C0340569,parent-child,C0007820
C0235974,parent-child,C0346648
C0235974,parent-child,C0151544
C0282612,parent-child,C0033578
C0282612,parent-child,C0878500
C0035869,parent-child,C0035112
C0341503,parent-child,C1264610
C3714644,parent-child,C1512393
C3714644,parent-child,C0039981
C3714644,parent-child,C0014132
C3714644,parent-child,C0154199
C1706410,parent-child,C0020517
C0409980,parent-child,C0751778
C1378703,parent-child,C0740457
C1378703,parent-child,C0007097
C0008497,parent-child,C0205851
C0008497,parent-child,C0041182
C0338113,parent-child,C1261473
C0338113,parent-child,C1275078
C1335177,parent-child,C0948216
C1335177,parent-child,C1518234
C0035412,parent-child,C4551687
C0035412,parent-child,C4225310
C0035412,parent-child,C1334619
C2960452,parent-child,C0007097
C2960452,parent-child,C0153567
C0238525,parent-child,C0375071
C0238525,parent-child,C4551687
C0677055,parent-child,C0375071
C0677055,parent-child,C0007097
C1368404,parent-child,C3887461
C1368404,parent-child,C3164746
C1368404,parent-child,C0153398
C0264789,parent-child,C0019247
C0264789,parent-child,C0878544
C0016034,parent-child,C0006145
C1266044,parent-child,C0007134
C0522631,parent-child,C0349680
C0522631,parent-child,C5679583
C0026998,parent-child,C0349680
C0026998,parent-child,C5679583
C0007642,parent-child,C0037275
C0019196,parent-child,C0042721
C0206704,parent-child,C0007097
C0007131,parent-child,C0684249
C1531608,parent-child,C0026764
C0302314,parent-child,C0025517
C0334471,parent-child,C0545074
C0022658,parent-child,C0042075
C0031117,parent-child,C4025831
C0031117,parent-child,C0027868
C0029443,parent-child,C4021634
C0029443,parent-child,C0029400
C0729524,parent-child,C0042075
C1270169,parent-child,C3662139
C1270169,parent-child,C1290884
C0018801,parent-child,C0018799
C0221045,parent-child,C0018801
C1510586,parent-child,C0524528
C0004352,parent-child,C1510586
C1860822,parent-child,C1510586
C0349606,parent-child,C0006111
C0007787,parent-child,C0917798
C0011884,parent-child,C0154833
C0011884,parent-child,C0025517
C0018799,parent-child,C0007222
C0007273,parent-child,C0007820
C0007273,parent-child,C0852949
C0020517,parent-child,C3532523
C2826318,parent-child,C0796466
C0024115,parent-child,C1290325
C0011334,parent-child,C0155926
C0149931,parent-child,C3898144
C0149931,parent-child,C0006111
C0149931,parent-child,C0752150
C0034065,parent-child,C0852949
C0033581,parent-child,C1290884
C0033581,parent-child,C0033575
C0035309,parent-child,C0015397
C0035309,parent-child,C0027765
C0030215,parent-child,C0026640
C1860808,parent-child,C0027765
C0021846,parent-child,C0032584
C0021846,parent-child,C0021831
C0030470,parent-child,C0037305
C0030470,parent-child,C0030469
C0751003,parent-child,C0007774
C0009319,parent-child,C0017160
C0009319,parent-child,C0009373
C0016202,parent-child,C0263661
C0085096,parent-child,C0042373
C0021775,parent-child,C0003850
C0021775,parent-child,C0085096
C0037315,parent-child,C0035204
C0037315,parent-child,C4042891
C0041976,parent-child,C0729524
C0041976,parent-child,C1290884
C0029456,parent-child,C0005974
C0917798,parent-child,C0007820
C0917798,parent-child,C0022116
C1561643,parent-child,C0022658
C0026769,parent-child,C0026010
C0026769,parent-child,C0011303
C0026769,parent-child,C0006111
C0026769,parent-child,C0751873
C0339002,parent-child,C1263846
C0005426,parent-child,C0549613
C0005426,parent-child,C1848587
C4277690,parent-child,C0019247
C4277690,parent-child,C0265624
C0004239,parent-child,C0546959
C0004153,parent-child,C0003850
C0376620,parent-child,C0341268
C0520459,parent-child,C0014356
C0520459,parent-child,C0021831
C0751967,parent-child,C0026769
C0795861,parent-child,C4274352
C0085166,parent-child,C0404521
C0085166,parent-child,C1136339
C2937365,parent-child,C0038362
C0016781,parent-child,C0019247
C0016781,parent-child,C5441823
C0036917,parent-child,C0036916
C2136733,parent-child,C0037274
C0015397,parent-child,C5886742
C0020551,parent-child,C4317107
C0027706,parent-child,C0019247
C0027706,parent-child,C0027697
C0009404,parent-child,C0341321
C0009404,parent-child,C0021841
C0017661,parent-child,C0027706
C0019163,parent-child,C0206746
C0019163,parent-child,C0042721
C0848558,parent-child,C0019247
C0813230,parent-child,C0025517
C0022548,parent-child,C1335666
C0162871,parent-child,C0003486
C0149654,parent-child,C0037785
C2931631,parent-child,C0019196
C0948480,parent-child,C0242231
C0010073,parent-child,C1956346
C0019100,parent-child,C0019104
C0019100,parent-child,C0011311
C0860207,parent-child,C4021780
C0242350,parent-child,C0237873
C0242350,parent-child,C0030846
C0018213,parent-child,C0018021
C0018213,parent-child,C0920350
C0018213,parent-child,C0342122
C0524909,parent-child,C0019163
C0007095,parent-child,C0206754
C0021364,parent-child,C0021359
C0021364,parent-child,C0236099
C0282609,parent-child,C1512393
C0282609,parent-child,C4021634
C0027439,parent-child,C0035244
C0027439,parent-child,C0031347
C0027439,parent-child,C0027438
C0027439,parent-child,C0018671
C0027726,parent-child,C0027720
C0027726,parent-child,C0039082
C0029445,parent-child,C0005940
C0005940,parent-child,C0263661
C0029401,parent-child,C0410787
C0029401,parent-child,C0020492
C0014547,parent-child,C0014544
C0042373,parent-child,C0007222
C1704436,parent-child,C0852949
C1704436,parent-child,C0085096
C0036439,parent-child,C0477681
C0018099,parent-child,C0025517
C0751955,parent-child,C0007820
C0026650,parent-child,C0027765
C0162872,parent-child,C0003486
C0018021,parent-child,C4317107
C0887900,parent-child,C0027651
C1861172,parent-child,C0042373
C0009375,parent-child,C0009404
C0009375,parent-child,C0009373
C0023448,parent-child,C0598798
C0023448,parent-child,C0023418
C0015674,parent-child,C0039082
C0264408,parent-child,C0004096
C0085207,parent-child,C0151864
C0085207,parent-child,C0011849
C0153452,parent-child,C0751075
C0153452,parent-child,C0016978
C0013295,parent-child,C0030920
C0013295,parent-child,C0013289
C0546982,parent-child,C0270075
C0546982,parent-child,C2939175
C4324548,parent-child,C0878544
C1533217,parent-child,C1510472
C0013882,parent-child,C0024236
C1280469,parent-child,C0013882
C0796189,parent-child,C0751955
C0162534,parent-child,C0006111
C0162534,parent-child,C4759823
C1856159,parent-child,C0020538
C0236663,parent-child,C1510472
C0236663,parent-child,C0038587
C0349506,parent-child,C0031762
C2931206,parent-child,C1956346
C2931206,parent-child,C1562298
C2919755,parent-child,C0018051
C2919755,parent-child,C0039584
C0686619,parent-child,C0948627
C0206659,parent-child,C1334582
C0029882,parent-child,C1290884
C0029882,parent-child,C0271428
C1568248,parent-child,C0011881
C1568248,parent-child,C0004364
C4225671,parent-child,C0011881
C0023290,parent-child,C0019247
C0153594,parent-child,C0039590
C0153594,parent-child,C0153606
C4763867,parent-child,C1264605
C4763867,parent-child,C0023890
C2748542,parent-child,C3241958
C0152021,parent-child,C0018799
C0152021,parent-child,C3665496
C1334452,parent-child,C0206754
C1334452,parent-child,C0024121
C0041228,parent-child,C1640363
C0041228,parent-child,C0041227
C0276357,parent-child,C0021400
C1153706,parent-child,C0476089
C1153706,parent-child,C0001418
C0206663,parent-child,C1859817
C0271055,parent-child,C0035305
C0917799,parent-child,C4042891
C0520683,parent-child,C0004936
C0020649,parent-child,C0852949
C0042454,parent-child,C0020649
C0039494,parent-child,C0022408
C0154723,parent-child,C0149931
C3276314,parent-child,C2748542
C0042514,parent-child,C0003811
C0040479,parent-child,C0042514
C0546959,parent-child,C0003811
C0011616,parent-child,C3875321
C0684345,parent-child,C0011616
C5236021,parent-child,C0002170
C1302401,parent-child,C0009404
C0033975,parent-child,C0004936
C0033975,parent-child,C0009241
C0036337,parent-child,C0033975
C0476254,parent-child,C2673759
C2931177,parent-child,C0852949
C2931177,parent-child,C0038454
C0007930,parent-child,C1264603
C0007930,parent-child,C0878544
C0042109,parent-child,C3875321
C4722518,parent-child,C0017638
C4722518,parent-child,C4733095
C4021794,parent-child,C0014130
C0740277,parent-child,C0279000
C0005941,parent-child,C0005940
C0005941,parent-child,C0694457
C0006057,parent-child,C0597039
C0006057,parent-child,C4750772
C0006057,parent-child,C0268556
C0349661,parent-child,C0555198
C0349661,parent-child,C0153633
C0011311,parent-child,C1640363
C0011311,parent-child,C1388359
C1263839,parent-child,C0004936
C1266177,parent-child,C0006118
C1266177,parent-child,C0474844
C1334577,parent-child,C1333371
C1334577,parent-child,C1321904
C0153364,parent-child,C0279530
C0153364,parent-child,C0153381
C0153364,parent-child,C0017570
C0015306,parent-child,C2732838
C0015306,parent-child,C1442903
C0015306,parent-child,C4274494
C0015306,parent-child,C0027672
C0015306,parent-child,C3810282
C1509147,parent-child,C0027651
C0020295,parent-child,C0022658
C0020295,parent-child,C0178879
C0700299,parent-child,C0085110
C0346109,parent-child,C0345967
C0346109,parent-child,C1377610
C0346109,parent-child,C0153467
C4274282,parent-child,C5679828
C0153381,parent-child,C0278996
C0153381,parent-child,C0751075
C0153381,parent-child,C0026640
C0029422,parent-child,C0005941
C0153405,parent-child,C0751075
C0153405,parent-child,C3164456
C0153405,parent-child,C0031347
C0153405,parent-child,C0031345
C0153405,parent-child,C0746787
C0033804,parent-child,C1290455
C1335749,parent-child,C1378703
C1335749,parent-child,C0153618
C0238196,parent-child,C0153425
C0238196,parent-child,C0151544
C1257809,parent-child,C0154251
C1412016,parent-child,C1321904
C1412016,parent-child,C0206697
C1412016,parent-child,C0001418
C0039614,parent-child,C0597039
C0039614,parent-child,C0268556
C0206115,parent-child,C1510471
C0206115,parent-child,C0025521
C0524662,parent-child,C1510472
C0026552,parent-child,C0524662
C0156147,parent-child,C0341321
C0860168,parent-child,C0009324
C0949272,parent-child,C0009319
C0868908,parent-child,C0009324
C0341395,parent-child,C0017160
C0341395,parent-child,C0341321
C0033246,parent-child,C1290884
C0033246,parent-child,C0003462
C0156146,parent-child,C0014335
C0038018,parent-child,C2316319
C0038018,parent-child,C0477681
C0948089,parent-child,C0039082
C0948089,parent-child,C0151744
C5691287,parent-child,C1263847
C1318973,parent-child,C0038160
C0016053,parent-child,C1298685
C0016053,parent-child,C0027121
C0016053,parent-child,C0039082
C0852875,parent-child,C0015397
C0852875,parent-child,C0020517
C0948522,parent-child,C0015397
C0948522,parent-child,C0042373
C0235238,parent-child,C0152198
C0024143,parent-child,C3278903
C0006705,parent-child,C0154260
C4021818,parent-child,C0018050
C4021818,parent-child,C0236100
C0027746,parent-child,C4021765
C0006111,parent-child,C4021765
C0003493,parent-child,C0852949
C1707291,parent-child,C0205698
C0027654,parent-child,C0027651
C0936282,parent-child,C0027654
C0936282,parent-child,C0006826
C0027609,parent-child,C0038587
C0038587,parent-child,C0236969
C0038587,parent-child,C0039082
C0038587,parent-child,C0004936
C0149649,parent-child,C0042373
C0265239,parent-child,C0263661
C0018939,parent-child,C4706507
C0032461,parent-child,C4021634
C0856818,parent-child,C0272064
C0949664,parent-child,C0027746
C0346629,parent-child,C0009404
C0346629,parent-child,C0346627
C0003864,parent-child,C0029400
C0003864,parent-child,C1290884
C0003864,parent-child,C0022408
C0270850,parent-child,C0014544
C0279626,parent-child,C0152018
C4022397,parent-child,C3649636
C0018671,parent-child,C0027651
C0018671,parent-child,C0154773
C2887631,parent-child,C0038362
C1527349,parent-child,C0858252
C1290627,parent-child,C0011334
C1456145,parent-child,C0011334
C5554042,parent-child,C0037274
C0280324,parent-child,C0595989
C0010631,parent-child,C1333190
C0010631,parent-child,C0001418
C0343073,parent-child,C0007134
C0796204,parent-child,C0027819
C0862312,parent-child,C0345967
C1335167,parent-child,C0948216
C1335167,parent-child,C0007130
C1335167,parent-child,C1518233
C0280131,parent-child,C0238324
C0280131,parent-child,C3273942
C0334266,parent-child,C0030354
C0205645,parent-child,C0001418
C0019360,parent-child,C0037275
C0019360,parent-child,C1264605
C0019360,parent-child,C0586989
C2745963,parent-child,C0029422
C0279680,parent-child,C0699885
C0279680,parent-child,C2145472
C0025490,parent-child,C0001418
C1335299,parent-child,C2675993
C1335299,parent-child,C0206623
C0032131,parent-child,C4310746
C0032131,parent-child,C1959632
C1708778,parent-child,C1708776
C1708778,parent-child,C0206694
C0205698,parent-child,C0007097
C0041466,parent-child,C0036117
C0920350,parent-child,C0040147
C0920350,parent-child,C0342552
C0238183,parent-child,C0920350
C0024534,parent-child,C0006111
C0024534,parent-child,C0024530
C0024534,parent-child,C4759823
C1368683,parent-child,C0027651
C0278996,parent-child,C0018671
C0278996,parent-child,C0006826
C0238033,parent-child,C0678222
C0000880,parent-child,C5190862
C0000880,parent-child,C0220993
C0000880,parent-child,C0014238
C0000880,parent-child,C0729777
C0001261,parent-child,C0001255
C0742343,parent-child,C0039082
C0742343,parent-child,C0024115
C0009765,parent-child,C4303135
C0009765,parent-child,C0009774
C0206622,parent-child,C0744514
C0001442,parent-child,C0699889
C0001442,parent-child,C0206625
C0001816,parent-child,C0030975
C0001857,parent-child,C0019693
C0001889,parent-child,C0006111
C0009766,parent-child,C0852875
C0206752,parent-child,C0040361
C0002438,parent-child,C0220993
C0002831,parent-child,C0006413
C0554632,parent-child,C0343641
C0554632,parent-child,C0036918
C0003504,parent-child,C0232352
C0003615,parent-child,C0012814
C0003615,parent-child,C0009319
